"time","temperature_2m_max","temperature_2m_min","temperature_2m_mean","apparent_temperature_max","apparent_temperature_min","precipitation_sum","rain_sum","et0_fao_evapotranspiration","relative_humidity_2m_mean","lat","longitude","planting_date","pd_90"
2016-11-14,28.8,21.2,24,32.9,24.1,0.5,0.5,3.27,87,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-11-15,30.2,21.6,25.3,35.2,24.9,1,1,4.58,84,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-11-16,28.1,22.1,24.6,34.8,26.2,14,14,3.52,91,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-11-17,27.1,21.7,24.5,32.7,25.4,9.4,9.4,3.73,91,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-11-18,27.2,21.1,23,31.1,24.2,10,10,2.89,91,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-11-19,29.5,20.2,24.3,34.2,20.7,3,3,5.23,71,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-11-20,27.8,21.2,23.6,34.6,25.1,28.5,28.5,3.24,92,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-11-21,26.6,21.7,23,31.2,25.2,14.9,14.9,2.14,95,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-11-22,27.8,21.1,23.6,32.5,24.7,10.6,10.6,2.93,91,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-11-23,27.2,21.5,24,33.6,25.7,10.2,10.2,3.44,90,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-11-24,29.4,21.4,24.8,35.6,25.4,4.7,4.7,3.98,89,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-11-25,30.7,22.4,25.9,36.2,26.7,1.2,1.2,4.22,83,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-11-26,31.2,22.4,26.4,37.3,26.4,7.1,7.1,5.04,82,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-11-27,30.5,21.3,25.6,37.1,25.2,0.9,0.9,4.69,87,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-11-28,31.9,22,26.2,39,26,0.6,0.6,5.07,83,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-11-29,30.4,22.5,25.9,36.9,26.2,10,10,4.77,85,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-11-30,29.6,22.4,25,36.1,25.6,11,11,4.06,88,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-01,29.8,22,25.1,37.3,25.5,6.7,6.7,4.39,87,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-02,30.6,21.9,25.6,36.5,25.8,0.4,0.4,4.68,83,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-03,30.3,22.3,25.9,37.1,26.4,5.1,5.1,4.76,82,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-04,30,22.6,25.1,35.5,26.4,9.1,9.1,4.04,89,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-05,29.2,22.2,24.3,35.6,25.7,6,6,3.77,89,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-06,30,21.4,25,36.2,24.6,1.5,1.5,4.94,83,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-07,29.1,22.5,25,35.2,26.6,8.9,8.9,3.68,90,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-08,29.6,22.2,25.4,35.5,26.2,4,4,4.4,86,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-09,26.2,22.5,24.3,30,26.4,9.8,9.8,2.6,90,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-10,27.1,22.3,24.2,31.6,26.3,4.1,4.1,2.9,89,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-11,30.3,22,25.3,36.8,26.3,0.7,0.7,4.31,85,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-12,29.3,21.9,25.1,35.4,25.8,6.3,6.3,4.06,87,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-13,28.6,23.2,24.8,34.5,27.3,8,8,2.93,89,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-14,27.5,22.9,24.1,32.3,27.6,24.2,24.2,2.56,95,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-15,27.3,21.6,23.8,32.5,25.1,7.2,7.2,2.92,92,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-16,25.4,22,23,29.7,25.4,11,11,1.65,95,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-17,24.4,21,22.3,28.2,23.7,37.3,37.3,1.62,94,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-18,25,20.8,22.4,29.1,23.8,16.1,16.1,2.6,94,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-19,28.6,19.6,23.5,32.6,21.7,1,1,4.99,80,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-20,28.4,19.9,23.7,33.6,22.6,2.8,2.8,4.79,81,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-21,26.6,20.3,22.6,31,23.4,11,11,3.1,91,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-22,26.3,21.1,22.7,30.3,24.1,11.8,11.8,2.26,94,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-23,27.9,21.5,23.7,33.4,25,3.2,3.2,3.08,91,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-24,30.7,21.3,25.1,37.7,25.2,5,5,4.55,86,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-25,29.2,22.2,24.6,36.7,26.6,5.7,5.7,3.8,91,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-26,28.7,22.3,24.9,34.5,26.6,4.6,4.6,4.19,88,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-27,30.8,22.4,25.8,37.6,26.4,2.3,2.3,4.81,83,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-28,30.8,22,25.6,38.8,25.8,7.9,7.9,4.72,85,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-29,30.1,22,25.2,37.7,26.1,8.2,8.2,4.26,88,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-30,30.9,22,25.8,37,25.6,0.2,0.2,5.17,82,-13.82,-56.09,"2016-10-19","2017-01-17"
2016-12-31,30,22,25.6,36.3,25.7,3.1,3.1,4.71,81,-13.82,-56.09,"2016-10-19","2017-01-17"
2017-01-01,29.3,22.1,25.1,36.2,25.9,6.1,6.1,4.22,84,-13.82,-56.09,"2016-10-19","2017-01-17"
2017-01-02,30.2,22.7,25.3,36.2,26.7,0.9,0.9,4.46,83,-13.82,-56.09,"2016-10-19","2017-01-17"
2017-01-03,30.4,21.4,25.7,37.8,24.8,4.3,4.3,5.27,82,-13.82,-56.09,"2016-10-19","2017-01-17"
2017-01-04,29.7,22.5,25.5,37,26.5,2.6,2.6,4.71,84,-13.82,-56.09,"2016-10-19","2017-01-17"
2017-01-05,30.3,22.2,25.6,37.5,25.4,0.4,0.4,5.02,83,-13.82,-56.09,"2016-10-19","2017-01-17"
2017-01-06,30.2,22.1,25.5,37.9,25.8,3.1,3.1,5.07,84,-13.82,-56.09,"2016-10-19","2017-01-17"
2017-01-07,31,22.5,26.3,38.6,26.4,2.4,2.4,5.46,81,-13.82,-56.09,"2016-10-19","2017-01-17"
2017-01-08,30.4,21.7,25.9,38,25.3,2.5,2.5,4.73,82,-13.82,-56.09,"2016-10-19","2017-01-17"
2017-01-09,29.8,21.5,25.2,37.3,25.3,0.2,0.2,4.77,86,-13.82,-56.09,"2016-10-19","2017-01-17"
2017-01-10,30.9,21.5,26.1,37.4,25.3,0.3,0.3,5.42,80,-13.82,-56.09,"2016-10-19","2017-01-17"
2017-01-11,30.2,22,26,36.3,25.8,2.5,2.5,4.65,80,-13.82,-56.09,"2016-10-19","2017-01-17"
2017-01-12,28.2,22,24.4,34.4,26.1,5,5,3.12,89,-13.82,-56.09,"2016-10-19","2017-01-17"
2017-01-13,29.2,22.1,24.9,35.5,26.2,0.5,0.5,4.34,86,-13.82,-56.09,"2016-10-19","2017-01-17"
2017-01-14,26.9,22.2,24.5,32.5,25.8,5.7,5.7,3.73,87,-13.82,-56.09,"2016-10-19","2017-01-17"
2017-01-15,26.1,21.8,23.7,31.3,25.2,3,3,3.01,90,-13.82,-56.09,"2016-10-19","2017-01-17"
2017-01-16,28.1,21.5,23.9,33.8,25.3,2.9,2.9,3.48,86,-13.82,-56.09,"2016-10-19","2017-01-17"
2017-01-17,26.9,22,23.9,30.6,25.8,12.9,12.9,2.97,90,-13.82,-56.09,"2016-10-19","2017-01-17"
2017-10-20,32.4,23.5,27.3,37.9,25.4,1.7,1.7,4.53,63,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-10-21,33.8,22,26.6,38.2,25.8,2.8,2.8,4.47,76,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-10-22,28,22.4,24.6,31.3,25.7,1.1,1.1,2.29,85,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-10-23,29.1,21,24.2,32.9,24.2,0.1,0.1,3.82,80,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-10-24,31.2,21.2,25.2,36.4,24.2,4.8,4.8,4.02,79,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-10-25,32.1,23,26.6,36.1,27.2,0,0,3.82,76,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-10-26,32,22.9,26.9,37.2,26.8,10.7,10.7,4.49,76,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-10-27,28.6,22.7,25.5,33,25.5,5.3,5.3,3.63,80,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-10-28,29.5,21.7,25.4,35.3,24.9,6.9,6.9,3.8,83,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-10-29,31.5,21.5,25.6,37,24.7,3,3,4.36,80,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-10-30,31.8,22.5,25.8,36.1,26.4,0.9,0.9,4.48,80,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-10-31,28.6,22.4,25.3,32.6,25.7,4.4,4.4,2.9,82,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-01,29.3,20.7,24.4,33.8,24.1,1.7,1.7,3.82,84,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-02,30.9,21.8,25.7,36.1,25.2,1,1,4.43,80,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-03,31.5,22.4,26.2,35.9,26.3,1.7,1.7,4.97,76,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-04,31.4,21.5,26.2,34.9,25,0,0,5.3,75,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-05,31.5,22.6,27,36.8,25.2,2.8,2.8,4.78,67,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-06,31.3,22.8,26.2,36.4,26.7,2,2,4.34,77,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-07,29.4,22,25.4,34.4,25.9,3.5,3.5,3.53,82,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-08,30.7,22.4,25.8,36.9,26.4,1.3,1.3,4.52,81,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-09,29.8,22.8,25.7,35.2,27,13.6,13.6,4.18,86,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-10,29.1,22.5,25.1,34.8,26.6,13.5,13.5,3.59,85,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-11,26.9,21.7,23.5,30.1,25.5,17.8,17.8,2.31,90,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-12,30,21.3,24.9,35.7,24.9,1.7,1.7,4.38,83,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-13,30.9,22.4,25.6,38.2,26.6,2.8,2.8,4.32,83,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-14,30,22.5,25.8,37.3,26.8,3.3,3.3,4.37,83,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-15,31,22.5,26.2,36.4,26.9,0.3,0.3,4.92,79,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-16,31.3,22.4,25.8,36.4,26.1,2.4,2.4,4.37,80,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-17,27.6,21.9,24.2,32.9,25.2,4.6,4.6,3.09,87,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-18,26.8,21.4,23.6,32.1,24.7,12.5,12.5,3.2,90,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-19,28,21.2,23.8,33.4,24.8,4.4,4.4,3.18,89,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-20,28.5,21.8,24.2,32.9,25.2,15.2,15.2,3.72,88,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-21,27.8,22.2,23.5,32.2,25.5,20.5,20.5,2.58,91,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-22,27.5,21.5,23.4,32.9,24.9,11.8,11.8,2.88,91,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-23,29.5,21,24.4,35.4,24.6,2.4,2.4,3.85,85,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-24,29.3,21.9,25.2,36,25.8,3.4,3.4,4.24,85,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-25,30.9,22,26.2,35,25.5,0.8,0.8,5.18,77,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-26,28.9,22.1,25.3,34.4,25.8,2.6,2.6,4.12,84,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-27,30.7,22,26,36.7,25.7,0.6,0.6,4.95,80,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-28,28.8,22.7,25.4,32.9,27,0.1,0.1,3.64,82,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-29,30.8,21.9,25.9,36.3,25.6,0.4,0.4,5.01,78,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-11-30,30.5,23.3,26.1,37.6,27.9,4.2,4.2,4.35,83,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-01,25.2,21.6,23.4,30.3,24.4,23.7,23.7,1.91,93,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-02,27.5,22,23.5,31.4,25.4,5.8,5.8,2.56,92,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-03,29.1,20.9,24.8,33.4,24.4,0.3,0.3,4.22,83,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-04,29.2,22,24.8,35.8,25.9,8,8,3.84,87,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-05,28.1,22.6,24.6,33,26.9,4.8,4.8,2.59,87,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-06,29.8,22.1,25.4,36.4,26.4,2.7,2.7,4.2,83,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-07,28.4,22.4,25,35.1,26.2,5.9,5.9,3.42,87,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-08,29.4,22.7,24.9,34.4,27.1,9.4,9.4,3.21,87,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-09,26,22.8,23.8,31.3,26.4,15.6,15.6,2.26,92,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-10,24.4,21.6,23.1,28.8,25.6,36.8,36.8,1.22,96,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-11,25.1,21.6,22.8,29.6,24.9,5,5,1.81,94,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-12,28.4,21,23.6,33.8,24.6,0.4,0.4,3.52,89,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-13,27.8,21.5,23.5,32.2,24.5,7.8,7.8,3,90,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-14,27.5,21.6,24,31,24.9,8.4,8.4,3.59,88,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-15,27.8,21.8,23.8,33.3,25.1,8.6,8.6,2.9,91,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-16,28.1,21.5,24.1,32.7,24.5,10,10,4.01,86,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-17,27.9,21.4,24,34.1,24.7,11,11,3.55,88,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-18,27.5,20.9,23.4,33.3,23.6,3.4,3.4,3.6,88,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-19,29.2,20.6,24.5,33.7,23.5,0.2,0.2,4.88,82,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-20,28.5,22.1,25,33.1,26,0.5,0.5,4.24,84,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-21,29.7,21.8,24.9,35.8,25.4,5.2,5.2,4.34,83,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-22,26.5,22.3,24,30.2,26.2,7.5,7.5,2.6,89,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-23,26.9,22.1,24.2,31,26.2,2.6,2.6,3.13,89,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-24,28.7,22.3,25.1,32.9,25.6,0.4,0.4,4.18,80,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-25,28.9,21.7,25,35.4,25.5,2,2,4.15,83,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-26,29.1,22.1,25.3,36.6,26.2,1.1,1.1,4.31,85,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-27,30.4,21.7,25.3,37.1,25.4,0.9,0.9,4.97,83,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-28,30.4,21.8,25.3,37.8,25.9,3.5,3.5,4.84,87,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-29,30.2,21.5,25.6,36.7,25.1,1.3,1.3,5.03,82,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-30,29.6,22,25,34.1,25.6,0.4,0.4,3.96,83,-13.82,-56.09,"2017-10-20","2018-01-18"
2017-12-31,27.7,22.2,24.8,31.2,25.9,2.6,2.6,3.33,84,-13.82,-56.09,"2017-10-20","2018-01-18"
2018-01-01,30.4,22.2,25.8,36.5,26.4,0.5,0.5,5.1,83,-13.82,-56.09,"2017-10-20","2018-01-18"
2018-01-02,29.8,22.6,25.8,35,27,0.4,0.4,4.81,82,-13.82,-56.09,"2017-10-20","2018-01-18"
2018-01-03,27,21.9,23.8,31.3,25,22,22,2.48,89,-13.82,-56.09,"2017-10-20","2018-01-18"
2018-01-04,28.8,21.9,24.5,34.4,26.2,1.6,1.6,4.2,87,-13.82,-56.09,"2017-10-20","2018-01-18"
2018-01-05,27.1,21.8,24.3,30.7,25.4,3.4,3.4,3.26,87,-13.82,-56.09,"2017-10-20","2018-01-18"
2018-01-06,26.5,22.3,23.5,30.6,25.8,4.3,4.3,2.28,88,-13.82,-56.09,"2017-10-20","2018-01-18"
2018-01-07,27.1,21.5,23.3,32.2,24.7,27.3,27.3,3.01,91,-13.82,-56.09,"2017-10-20","2018-01-18"
2018-01-08,25.1,20.5,22,27.7,23.4,20,20,1.57,94,-13.82,-56.09,"2017-10-20","2018-01-18"
2018-01-09,27,20.8,22.8,30.6,23.3,3.7,3.7,2.77,88,-13.82,-56.09,"2017-10-20","2018-01-18"
2018-01-10,29.1,20.8,24,35.1,23.4,5.6,5.6,4.32,85,-13.82,-56.09,"2017-10-20","2018-01-18"
2018-01-11,30.4,20.8,24.7,36.6,24.1,5.7,5.7,4.24,84,-13.82,-56.09,"2017-10-20","2018-01-18"
2018-01-12,28,20.6,23.7,35.2,24.2,9.5,9.5,3.82,88,-13.82,-56.09,"2017-10-20","2018-01-18"
2018-01-13,27,21,23.6,31.1,23.8,6,6,3.85,86,-13.82,-56.09,"2017-10-20","2018-01-18"
2018-01-14,27.4,21.8,24.1,30.9,25.1,1.5,1.5,3.58,84,-13.82,-56.09,"2017-10-20","2018-01-18"
2018-01-15,29.9,19.8,24.2,36.9,23,0.1,0.1,5.04,83,-13.82,-56.09,"2017-10-20","2018-01-18"
2018-01-16,30.5,20.8,25.3,36.5,23.6,0.8,0.8,5.14,78,-13.82,-56.09,"2017-10-20","2018-01-18"
2018-01-17,30.8,21.2,25.9,37.4,24.7,0.5,0.5,5.34,79,-13.82,-56.09,"2017-10-20","2018-01-18"
2018-01-18,30.6,21.6,25.7,37.4,25.1,1.6,1.6,5.04,78,-13.82,-56.09,"2017-10-20","2018-01-18"
2024-10-23,31.9,21.1,25.9,35.5,24.7,4.1,4.1,4.66,75,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-10-24,33.4,22,26.4,36.2,25.6,0.5,0.5,5.32,75,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-10-25,31.6,23.2,26.4,35.4,26.8,2,2,3.94,76,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-10-26,28.6,22.8,24.6,33.6,26.5,12.6,12.6,2.02,84,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-10-27,31.2,20.9,24.5,36,23.4,6.6,6.6,4.39,81,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-10-28,32.8,21.9,26.4,37.9,25.3,1.5,1.5,5.18,74,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-10-29,32,21.8,26.3,37.8,25.1,2.6,2.6,4.9,75,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-10-30,32.4,21.9,25.9,37.8,25.7,1,1,4.94,73,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-10-31,30.2,20.5,24.9,35.2,24,0.5,0.5,4.19,81,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-01,30,21.2,24.2,33.6,23.4,8.9,8.9,3.77,81,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-02,27.5,20.5,23.4,29,22.4,3.5,3.5,2.8,82,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-03,30.8,21,24.6,35.6,23.9,1.5,1.5,4.61,78,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-04,31.7,19.9,25,35.9,22.4,1.1,1.1,4.67,77,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-05,28,21.5,24.4,31.8,24.6,10.3,10.3,2.6,85,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-06,28.1,20.5,23.3,33,24,7.2,7.2,3.37,88,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-07,25.6,21.2,23.1,29.3,24.5,3.4,3.4,2.38,89,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-08,27,21.3,23.3,29.6,25.2,8.7,8.7,2.44,87,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-09,28.1,21,23.9,31.4,24.8,8,8,2.81,85,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-10,30.6,20.4,24.6,35.8,23.5,5.1,5.1,4.3,81,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-11,29.6,22,24.7,34.2,25.8,3.8,3.8,4.31,84,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-12,29.9,21.3,24,35.6,24.1,22.2,22.2,3.82,85,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-13,26.1,19.5,22.8,28.5,20.4,4.6,4.6,3.63,84,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-14,29.1,19.4,23.9,33,21,0.1,0.1,4.72,75,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-15,30.4,20.8,25.1,35.8,22.3,0.9,0.9,5.05,74,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-16,28.6,20.5,24.3,31.6,23.1,1.1,1.1,4.44,80,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-17,30.6,20.8,25.2,34.9,23.6,0.1,0.1,5.16,75,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-18,31.5,21,26.3,36.1,24.6,0.2,0.2,5.68,70,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-19,30.1,21.5,25,36.7,25.2,22.3,22.3,4,81,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-20,30.2,21.5,24.7,35.2,25,4.9,4.9,4.01,84,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-21,30,21.4,24.4,35.9,25.2,5.9,5.9,3.79,87,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-22,26,21,22.9,28.6,24.6,15.8,15.8,2.05,92,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-23,30,20.2,24.5,35.7,23.7,0.1,0.1,4.85,81,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-24,29.8,21.8,24.8,35.1,24.8,5.5,5.5,4.04,82,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-25,29.9,21.8,25,34.4,25.1,2,2,4.3,84,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-26,26.4,21.5,23.5,29.2,25,33.7,33.7,2.31,90,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-27,30,21,24.8,34.8,24.3,1.1,1.1,4.85,82,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-28,30.1,21.4,25,34.8,24.6,0.6,0.6,5.12,81,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-29,30.1,21.9,25.5,34.9,25.6,2.7,2.7,4.66,82,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-11-30,28.2,21.8,24.1,34.3,25.6,29.3,29.3,3.06,91,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-12-01,30.4,21,24,36.3,24.2,2.2,2.2,3.99,89,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-12-02,29.4,21.6,24.8,34.1,24.2,2.3,2.3,4.13,84,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-12-03,29.2,22,24.4,34.4,25.7,11.2,11.2,3.61,87,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-12-04,29,21.3,23.7,33.7,24.4,27.3,27.3,3.93,90,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-12-05,29,21,23.5,34.4,24.9,2.9,2.9,3.15,90,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-12-06,27.1,21.4,23.5,32.8,24.6,8.1,8.1,3.44,91,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-12-07,28.6,20.6,24,33.5,23.6,1.1,1.1,4.52,86,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-12-08,30.2,21.5,25.6,34.6,25.2,0.1,0.1,5.38,77,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-12-09,29.6,20.8,25.4,34.2,23.5,1.1,1.1,4.89,76,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-12-10,30.5,21.1,25,36.5,24.6,6.6,6.6,4.77,82,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-12-11,30.4,21.8,25.2,36.4,25.1,0,0,4.81,83,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-12-12,29.9,21.9,25.3,35.3,25.5,0.7,0.7,5.14,83,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-12-13,30.5,21.3,25.7,33.9,24.4,0,0,5.56,77,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-12-14,30.5,22.1,24.9,35.6,25.6,14.9,14.9,4.44,83,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-12-15,27.8,20.7,23.1,33.5,24,13,13,3.67,90,-13.701944,-57.938889,"2024-10-23","2025-01-21"
2024-12-16,26.3,21.2,23.2,30.8,25.2,20.8,20.8,3.07,92,-13.701944,-57.938889,"2024-10-23","2025-01-21"
